id,edge1_id,edge2_id,node1_id,node2_id,capacity
145,290,291,109,3,49999998000
146,292,293,109,37,49999999000
147,294,295,109,3,49999999000
148,296,297,109,6,50000000000
149,298,299,109,32,50000000000
150,300,301,110,8,49999999000
151,302,303,110,39,50000000000
152,304,305,110,31,50000000000
153,306,307,110,1,50000000000
154,308,309,110,10,49999999000
155,310,311,110,43,49999999000
156,312,313,110,8,49999999000
157,314,315,110,101,49999999000
158,316,317,110,37,49999999000
159,318,319,110,7,50000000000
160,320,321,111,105,50000000000
161,322,323,111,31,49999999000
162,324,325,111,3,50000000000
163,326,327,111,101,50000001000
164,328,329,111,15,49999998000
165,330,331,111,101,50000000000
166,332,333,111,8,49999999000
167,334,335,111,15,49999999000
168,336,337,111,106,49999999000
169,338,339,111,43,49999998000
170,340,341,112,1,49999999000
171,342,343,112,31,50000000000
172,344,345,112,103,49999999000
173,346,347,112,2,49999999000
174,348,349,112,103,49999999000
175,350,351,112,8,49999999000
176,352,353,112,109,49999999000
177,354,355,112,24,49999999000
178,356,357,112,36,49999999000
179,358,359,112,18,49999997000
180,360,361,113,1,50000000000
181,362,363,113,112,50000001000
182,364,365,113,107,49999998000
183,366,367,113,32,49999997000
184,368,369,113,31,49999998000
185,370,371,113,104,49999999000
186,372,373,113,104,49999999000
187,374,375,113,1,49999999000
188,376,377,113,111,50000001000
189,378,379,113,6,50000001000
190,380,381,114,43,49999999000
191,382,383,114,21,50000000000
192,384,385,114,101,49999999000
193,386,387,114,113,50000001000
194,388,389,114,107,50000002000
195,390,391,114,21,50000001000
196,392,393,114,36,50000000000
197,394,395,114,4,50000000000
198,396,397,114,112,50000002000
199,398,399,114,106,50000000000
200,400,401,115,102,50000000000
201,402,403,115,32,50000001000
202,404,405,115,105,50000001000
203,406,407,115,107,50000000000
204,408,409,115,112,50000001000
205,410,411,115,110,50000001000
206,412,413,115,40,49999999000
207,414,415,115,114,50000000000
208,416,417,115,104,50000002000
209,418,419,115,40,50000001000
210,420,421,116,22,50000000000
211,422,423,116,103,50000000000
212,424,425,116,24,49999999000
213,426,427,116,112,49999999000
214,428,429,116,113,49999999000
215,430,431,116,102,49999998000
216,432,433,116,15,50000001000
217,434,435,116,114,49999999000
218,436,437,116,3,49999998000
219,438,439,116,14,49999999000
220,440,441,117,100,49999997000
221,442,443,117,4,50000000000
222,444,445,117,105,49999999000
223,446,447,117,107,50000000000
224,448,449,117,6,49999999000
225,450,451,117,113,50000000000
226,452,453,117,116,49999998000
227,454,455,117,42,50000000000
228,456,457,117,104,50000000000
229,458,459,117,2,50000001000
230,460,461,118,39,50000000000
231,462,463,118,102,49999999000
232,464,465,118,6,49999998000
233,466,467,118,36,50000001000
234,468,469,118,46,50000001000
235,470,471,118,101,50000001000
236,472,473,118,111,50000000000
237,474,475,118,2,50000000000
238,476,477,118,108,49999999000
239,478,479,118,112,50000000000
240,480,481,119,6,49999999000
241,482,483,119,109,49999998000
242,484,485,119,111,49999999000
243,486,487,119,32,49999999000
244,488,489,119,116,50000000000
245,490,491,119,36,50000000000
246,492,493,119,36,49999999000
247,494,495,119,25,50000000000
248,496,497,119,4,49999999000
249,498,499,119,17,50000000000
250,500,501,120,107,50000001000
251,502,503,120,112,49999997000
252,504,505,120,107,50000000000
253,506,507,120,43,50000000000
254,508,509,120,4,49999999000
255,510,511,120,101,49999999000
256,512,513,120,1,49999998000
257,514,515,120,10,49999999000
258,516,517,120,45,50000000000
259,518,519,120,34,49999999000
260,520,521,121,112,50000000000
261,522,523,121,113,50000002000
262,524,525,121,108,49999999000
263,526,527,121,110,50000000000
264,528,529,121,31,49999999000
265,530,531,121,10,49999999000
266,532,533,121,106,49999998000
267,534,535,121,102,50000000000
268,536,537,121,110,50000001000
269,538,539,121,116,50000000000
270,540,541,122,3,50000000000
271,542,543,122,24,49999999000
272,544,545,122,100,50000000000
273,546,547,122,6,50000000000
274,548,549,122,118,50000001000
275,550,551,122,4,49999999000
276,552,553,122,111,50000001000
277,554,555,122,104,49999999000
278,556,557,122,32,50000001000
279,558,559,122,116,50000000000
280,560,561,123,103,49999999000
281,562,563,123,122,49999999000
282,564,565,123,110,49999998000
283,566,567,123,9,50000000000
284,568,569,123,4,50000000000
285,570,571,123,42,50000000000
286,572,573,123,109,49999999000
287,574,575,123,111,49999998000
288,576,577,123,107,49999999000
289,578,579,123,113,49999999000
290,580,581,124,46,49999999000
291,582,583,124,33,49999999000
292,584,585,124,8,50000000000
293,586,587,124,43,49999999000
294,588,589,124,21,49999999000
295,590,591,124,4,49999998000
296,592,593,124,123,50000001000
297,594,595,124,100,50000000000
298,596,597,124,102,49999999000
299,598,599,124,122,49999998000
300,600,601,125,104,49999997000
301,602,603,125,108,49999998000
302,604,605,125,31,49999999000
303,606,607,125,109,49999999000
304,608,609,125,122,49999999000
305,610,611,125,32,49999999000
306,612,613,125,36,50000002000
307,614,615,125,42,50000000000
308,616,617,125,111,50000002000
309,618,619,125,102,49999999000
310,620,621,126,117,50000000000
311,622,623,126,123,50000000000
312,624,625,126,118,50000001000
313,626,627,126,2,49999999000
314,628,629,126,105,50000000000
315,630,631,126,24,50000000000
316,632,633,126,32,49999998000
317,634,635,126,111,49999998000
318,636,637,126,36,50000000000
319,638,639,126,110,50000000000
320,640,641,127,116,50000001000
321,642,643,127,126,49999998000
322,644,645,127,113,50000001000
323,646,647,127,114,50000000000
324,648,649,127,104,49999999000
325,650,651,127,100,49999999000
326,652,653,127,106,50000001000
327,654,655,127,105,50000000000
328,656,657,127,113,49999999000
329,658,659,127,123,50000001000
330,660,661,128,117,50000000000
331,662,663,128,2,50000000000
332,664,665,128,43,50000000000
333,666,667,128,105,50000001000
334,668,669,128,4,49999998000
335,670,671,128,124,49999998000
336,672,673,128,111,50000001000
337,674,675,128,112,50000000000
338,676,677,128,28,49999999000
339,678,679,128,2,49999998000
340,680,681,129,43,50000000000
341,682,683,129,32,50000000000
342,684,685,129,8,49999999000
343,686,687,129,114,50000000000
344,688,689,129,112,50000001000
345,690,691,129,121,50000000000
346,692,693,129,30,50000000000
347,694,695,129,124,49999998000
348,696,697,129,8,50000001000
349,698,699,129,10,50000001000
350,700,701,130,111,50000000000
351,702,703,130,9,50000000000
352,704,705,130,101,49999998000
353,706,707,130,4,49999999000
354,708,709,130,126,49999999000
355,710,711,130,31,49999999000
356,712,713,130,107,49999999000
357,714,715,130,8,49999998000
358,716,717,130,22,49999998000
359,718,719,130,40,49999999000
360,720,721,131,108,50000001000
361,722,723,131,15,50000000000
362,724,725,131,30,49999999000
363,726,727,131,34,49999998000
364,728,729,131,21,49999998000
365,730,731,131,115,50000000000
366,732,733,131,105,49999998000
367,734,735,131,33,50000000000
368,736,737,131,101,50000001000
369,738,739,131,21,50000000000
370,740,741,132,116,49999999000
371,742,743,132,131,50000001000
372,744,745,132,103,50000000000
373,746,747,132,25,49999999000
374,748,749,132,2,49999998000
375,750,751,132,130,49999998000
376,752,753,132,24,49999999000
377,754,755,132,12,50000000000
378,756,757,132,103,49999998000
379,758,759,132,121,49999997000
380,760,761,133,100,50000000000
381,762,763,133,24,50000001000
382,764,765,133,101,50000000000
383,766,767,133,40,50000003000
384,768,769,133,33,50000000000
385,770,771,133,6,50000000000
386,772,773,133,32,50000000000
387,774,775,133,110,50000000000
388,776,777,133,108,49999999000
389,778,779,133,103,50000000000
390,780,781,134,1,50000000000
391,782,783,134,28,49999999000
392,784,785,134,40,50000001000
393,786,787,134,1,49999997000
394,788,789,134,43,49999999000
395,790,791,134,111,49999999000
396,792,793,134,133,49999999000
397,794,795,134,112,50000000000
398,796,797,134,123,50000002000
399,798,799,134,1,50000001000
400,800,801,135,124,49999998000
401,802,803,135,119,50000000000
402,804,805,135,120,49999999000
403,806,807,135,110,50000001000
404,808,809,135,111,49999999000
405,810,811,135,34,49999999000
406,812,813,135,39,49999998000
407,814,815,135,103,49999998000
408,816,817,135,32,49999999000
409,818,819,135,34,50000000000
410,820,821,136,6,50000000000
411,822,823,136,117,50000001000
412,824,825,136,104,50000000000
413,826,827,136,112,50000001000
414,828,829,136,3,50000000000
415,830,831,136,106,50000000000
416,832,833,136,3,49999999000
417,834,835,136,120,49999998000
418,836,837,136,116,49999999000
419,838,839,136,6,49999999000
420,840,841,137,10,50000000000
421,842,843,137,10,49999999000
422,844,845,137,39,49999998000
423,846,847,137,105,50000000000
424,848,849,137,10,50000001000
425,850,851,137,130,49999999000
426,852,853,137,8,50000000000
427,854,855,137,102,50000000000
428,856,857,137,118,49999999000
429,858,859,137,33,49999999000
430,860,861,138,107,50000000000
431,862,863,138,21,50000000000
432,864,865,138,126,49999999000
433,866,867,138,102,50000000000
434,868,869,138,31,49999998000
435,870,871,138,13,50000001000
436,872,873,138,107,50000002000
437,874,875,138,108,50000001000
438,876,877,138,102,50000002000
439,878,879,138,100,50000000000
440,880,881,139,8,49999998000
441,882,883,139,131,49999999000
442,884,885,139,20,50000002000
443,886,887,139,10,49999999000
444,888,889,139,133,49999999000
445,890,891,139,132,50000001000
446,892,893,139,114,49999999000
447,894,895,139,25,50000000000
448,896,897,139,132,50000000000
449,898,899,139,6,50000001000
450,900,901,140,112,50000001000
451,902,903,140,129,49999999000
452,904,905,140,111,49999999000
453,906,907,140,36,50000000000
454,908,909,140,109,50000000000
455,910,911,140,103,50000000000
456,912,913,140,108,50000000000
457,914,915,140,6,50000000000
458,916,917,140,42,50000000000
459,918,919,140,132,49999999000
460,920,921,141,117,50000001000
461,922,923,141,109,50000000000
462,924,925,141,109,49999998000
463,926,927,141,105,49999998000
464,928,929,141,102,50000002000
465,930,931,141,2,49999998000
466,932,933,141,18,49999999000
467,934,935,141,111,50000000000
468,936,937,141,24,50000000000
469,938,939,141,123,49999998000
470,940,941,142,133,49999999000
471,942,943,142,137,50000000000
472,944,945,142,25,49999998000
473,946,947,142,18,49999999000
474,948,949,142,136,49999999000
475,950,951,142,109,50000000000
476,952,953,142,103,49999998000
477,954,955,142,126,49999999000
478,956,957,142,139,50000000000
479,958,959,142,31,49999999000
480,960,961,143,132,49999999000
481,962,963,143,127,50000000000
482,964,965,143,109,50000000000
483,966,967,143,101,49999999000
484,968,969,143,32,49999999000
485,970,971,143,1,50000000000
486,972,973,143,27,49999999000
487,974,975,143,130,50000000000
488,976,977,143,122,49999998000
489,978,979,143,46,50000000000
490,980,981,144,32,49999999000
491,982,983,144,34,50000000000
492,984,985,144,126,50000000000
493,986,987,144,31,49999999000
494,988,989,144,112,50000000000
495,990,991,144,116,49999998000
496,992,993,144,1,50000001000
497,994,995,144,123,50000001000
498,996,997,144,15,50000000000
499,998,999,144,111,49999999000
500,1000,1001,145,106,49999998000
501,1002,1003,145,108,49999999000
502,1004,1005,145,101,50000000000
503,1006,1007,145,107,49999999000
504,1008,1009,145,39,49999999000
505,1010,1011,145,138,50000000000
506,1012,1013,145,100,49999998000
507,1014,1015,145,141,49999999000
508,1016,1017,145,122,50000001000
509,1018,1019,145,121,49999999000
510,1020,1021,146,1,49999999000
511,1022,1023,146,140,49999999000
512,1024,1025,146,109,49999999000
513,1026,1027,146,106,49999999000
514,1028,1029,146,128,49999999000
515,1030,1031,146,117,50000001000
516,1032,1033,146,110,50000000000
517,1034,1035,146,6,50000000000
518,1036,1037,146,144,50000000000
519,1038,1039,146,34,49999999000
520,1040,1041,147,6,49999999000
521,1042,1043,147,31,49999998000
522,1044,1045,147,141,50000000000
523,1046,1047,147,33,49999999000
524,1048,1049,147,119,50000000000
525,1050,1051,147,6,49999999000
526,1052,1053,147,105,49999999000
527,1054,1055,147,114,50000000000
528,1056,1057,147,136,50000000000
529,1058,1059,147,32,50000000000
530,1060,1061,148,107,50000000000
531,1062,1063,148,127,50000000000
532,1064,1065,148,114,49999999000
533,1066,1067,148,110,50000000000
534,1068,1069,148,136,50000000000
535,1070,1071,148,21,49999999000
536,1072,1073,148,112,50000001000
537,1074,1075,148,43,50000000000
538,1076,1077,148,42,50000000000
539,1078,1079,148,115,49999999000
540,1080,1081,149,33,50000001000
541,1082,1083,149,104,49999999000
542,1084,1085,149,117,50000000000
543,1086,1087,149,4,49999998000
544,1088,1089,149,19,50000001000
545,1090,1091,149,108,49999999000
546,1092,1093,149,1,49999999000
547,1094,1095,149,114,50000000000
548,1096,1097,149,45,49999998000
549,1098,1099,149,103,50000000000
550,1100,1101,150,8,50000001000
551,1102,1103,150,117,50000001000
552,1104,1105,150,33,50000000000
553,1106,1107,150,108,49999999000
554,1108,1109,150,140,49999998000
555,1110,1111,150,102,49999999000
556,1112,1113,150,13,49999999000
557,1114,1115,150,121,49999998000
558,1116,1117,150,103,49999999000
559,1118,1119,150,107,50000000000
560,1120,1121,151,15,49999999000
561,1122,1123,151,121,49999999000
562,1124,1125,151,8,50000001000
563,1126,1127,151,101,49999998000
564,1128,1129,151,36,50000000000
565,1130,1131,151,144,49999999000
566,1132,1133,151,131,49999999000
567,1134,1135,151,8,49999999000
568,1136,1137,151,148,50000000000
569,1138,1139,151,40,50000000000
570,1140,1141,152,120,49999999000
571,1142,1143,152,107,50000000000
572,1144,1145,152,2,50000000000
573,1146,1147,152,100,50000001000
574,1148,1149,152,124,49999999000
575,1150,1151,152,112,49999999000
576,1152,1153,152,147,49999999000
577,1154,1155,152,102,50000001000
578,1156,1157,152,34,49999999000
579,1158,1159,152,110,49999998000
580,1160,1161,153,104,49999998000
581,1162,1163,153,105,49999999000
582,1164,1165,153,103,50000002000
583,1166,1167,153,100,49999998000
584,1168,1169,153,126,50000000000
585,1170,1171,153,148,49999998000
586,1172,1173,153,0,49999999000
587,1174,1175,153,103,50000000000
588,1176,1177,153,8,49999998000
589,1178,1179,153,118,50000002000
590,1180,1181,154,32,50000000000
591,1182,1183,154,131,49999998000
592,1184,1185,154,130,49999999000
593,1186,1187,154,2,49999999000
594,1188,1189,154,45,50000002000
595,1190,1191,154,103,50000000000
596,1192,1193,154,6,49999998000
597,1194,1195,154,8,50000000000
598,1196,1197,154,32,49999999000
599,1198,1199,154,36,49999999000
600,1200,1201,155,8,50000000000
601,1202,1203,155,134,49999999000
602,1204,1205,155,151,50000001000
603,1206,1207,155,7,49999997000
604,1208,1209,155,109,49999998000
605,1210,1211,155,4,50000000000
606,1212,1213,155,111,50000000000
607,1214,1215,155,34,50000000000
608,1216,1217,155,43,50000000000
609,1218,1219,155,9,49999998000
610,1220,1221,156,6,49999999000
611,1222,1223,156,4,50000000000
612,1224,1225,156,105,49999998000
613,1226,1227,156,106,49999999000
614,1228,1229,156,42,49999999000
615,1230,1231,156,100,49999999000
616,1232,1233,156,100,50000001000
617,1234,1235,156,42,49999999000
618,1236,1237,156,25,50000001000
619,1238,1239,156,6,50000000000
620,1240,1241,157,106,49999999000
621,1242,1243,157,123,50000001000
622,1244,1245,157,40,50000000000
623,1246,1247,157,25,50000000000
624,1248,1249,157,102,50000001000
625,1250,1251,157,146,49999999000
626,1252,1253,157,3,50000002000
627,1254,1255,157,128,50000000000
628,1256,1257,157,25,50000001000
629,1258,1259,157,152,50000000000
630,1260,1261,158,8,49999999000
631,1262,1263,158,4,49999999000
632,1264,1265,158,133,50000001000
633,1266,1267,158,108,50000001000
634,1268,1269,158,32,49999998000
635,1270,1271,158,140,50000001000
636,1272,1273,158,116,49999998000
637,1274,1275,158,10,50000000000
638,1276,1277,158,6,49999998000
639,1278,1279,158,36,49999999000
640,1280,1281,159,117,50000001000
641,1282,1283,159,40,49999999000
642,1284,1285,159,25,50000001000
643,1286,1287,159,110,49999999000
644,1288,1289,159,121,49999999000
645,1290,1291,159,128,50000000000
646,1292,1293,159,121,50000000000
647,1294,1295,159,21,50000001000
648,1296,1297,159,147,50000000000
649,1298,1299,159,100,49999998000
650,1300,1301,160,147,50000000000
651,1302,1303,160,111,49999999000
652,1304,1305,160,31,50000000000
653,1306,1307,160,106,49999999000
654,1308,1309,160,123,49999998000
655,1310,1311,160,1,49999999000
656,1312,1313,160,105,49999998000
657,1314,1315,160,159,49999998000
658,1316,1317,160,100,49999999000
659,1318,1319,160,156,49999999000
660,1320,1321,161,139,49999999000
661,1322,1323,161,120,50000001000
662,1324,1325,161,125,49999999000
663,1326,1327,161,120,49999998000
664,1328,1329,161,110,50000000000
665,1330,1331,161,101,50000000000
666,1332,1333,161,124,49999999000
667,1334,1335,161,110,50000000000
668,1336,1337,161,142,49999999000
669,1338,1339,161,116,50000001000
670,1340,1341,162,148,50000000000
671,1342,1343,162,34,49999998000
672,1344,1345,162,10,50000001000
673,1346,1347,162,32,49999999000
674,1348,1349,162,4,50000002000
675,1350,1351,162,22,49999999000
676,1352,1353,162,111,49999999000
677,1354,1355,162,115,50000000000
678,1356,1357,162,109,50000002000
679,1358,1359,162,19,50000001000
680,1360,1361,163,25,50000001000
681,1362,1363,163,31,49999997000
682,1364,1365,163,139,50000000000
683,1366,1367,163,124,50000001000
684,1368,1369,163,152,50000001000
685,1370,1371,163,6,50000000000
686,1372,1373,163,112,50000000000
687,1374,1375,163,111,49999999000
688,1376,1377,163,2,49999999000
689,1378,1379,163,151,49999999000
690,1380,1381,164,120,49999999000
691,1382,1383,164,4,49999998000
692,1384,1385,164,105,49999999000
693,1386,1387,164,101,50000000000
694,1388,1389,164,40,50000000000
695,1390,1391,164,24,50000000000
696,1392,1393,164,147,50000001000
697,1394,1395,164,138,50000000000
698,1396,1397,164,112,50000000000
699,1398,1399,164,141,50000000000
700,1400,1401,165,42,49999999000
701,1402,1403,165,43,50000000000
702,1404,1405,165,6,50000000000
703,1406,1407,165,33,50000000000
704,1408,1409,165,6,49999999000
705,1410,1411,165,134,50000000000
706,1412,1413,165,110,49999999000
707,1414,1415,165,1,49999999000
708,1416,1417,165,105,49999999000
709,1418,1419,165,18,49999999000
710,1420,1421,166,123,50000000000
711,1422,1423,166,147,50000000000
712,1424,1425,166,107,49999999000
713,1426,1427,166,10,50000000000
714,1428,1429,166,2,49999999000
715,1430,1431,166,159,50000000000
716,1432,1433,166,120,49999999000
717,1434,1435,166,100,49999999000
718,1436,1437,166,134,49999999000
719,1438,1439,166,129,50000000000
720,1440,1441,167,39,49999999000
721,1442,1443,167,107,50000000000
722,1444,1445,167,114,50000002000
723,1446,1447,167,6,49999999000
724,1448,1449,167,162,49999999000
725,1450,1451,167,143,50000001000
726,1452,1453,167,105,50000000000
727,1454,1455,167,6,49999998000
728,1456,1457,167,114,50000000000
729,1458,1459,167,102,50000001000
730,1460,1461,168,14,50000000000
731,1462,1463,168,131,50000000000
732,1464,1465,168,31,50000000000
733,1466,1467,168,120,49999999000
734,1468,1469,168,144,50000001000
735,1470,1471,168,8,49999999000
736,1472,1473,168,166,49999999000
737,1474,1475,168,104,50000000000
738,1476,1477,168,121,50000001000
739,1478,1479,168,21,49999999000
740,1480,1481,169,160,50000001000
741,1482,1483,169,121,50000000000
742,1484,1485,169,101,49999999000
743,1486,1487,169,107,49999999000
744,1488,1489,169,36,50000001000
745,1490,1491,169,40,49999999000
746,1492,1493,169,120,49999998000
747,1494,1495,169,116,50000000000
748,1496,1497,169,131,50000000000
749,1498,1499,169,118,50000000000
750,1500,1501,170,43,49999999000
751,1502,1503,170,124,49999999000
752,1504,1505,170,150,49999998000
753,1506,1507,170,124,49999998000
754,1508,1509,170,32,49999999000
755,1510,1511,170,152,50000001000
756,1512,1513,170,45,49999999000
757,1514,1515,170,101,50000002000
758,1516,1517,170,164,49999998000
759,1518,1519,170,124,49999998000
760,1520,1521,171,4,50000001000
761,1522,1523,171,105,49999998000
762,1524,1525,171,129,50000000000
763,1526,1527,171,165,49999999000
764,1528,1529,171,146,49999999000
765,1530,1531,171,25,49999999000
766,1532,1533,171,122,50000000000
767,1534,1535,171,126,49999999000
768,1536,1537,171,144,50000002000
769,1538,1539,171,8,50000000000
770,1540,1541,172,124,49999999000
771,1542,1543,172,140,49999999000
772,1544,1545,172,107,49999999000
773,1546,1547,172,102,50000000000
774,1548,1549,172,113,49999997000
775,1550,1551,172,170,49999999000
776,1552,1553,172,109,49999999000
777,1554,1555,172,13,50000002000
778,1556,1557,172,154,49999999000
779,1558,1559,172,135,50000000000
780,1560,1561,173,123,50000000000
781,1562,1563,173,131,49999999000
782,1564,1565,173,32,50000000000
783,1566,1567,173,113,50000000000
784,1568,1569,173,121,50000000000
785,1570,1571,173,162,49999999000
786,1572,1573,173,39,49999999000
787,1574,1575,173,103,50000001000
788,1576,1577,173,150,49999999000
789,1578,1579,173,169,49999998000
790,1580,1581,174,112,50000000000
791,1582,1583,174,158,50000001000
792,1584,1585,174,127,50000000000
793,1586,1587,174,1,49999999000
794,1588,1589,174,100,49999999000
795,1590,1591,174,100,49999998000
796,1592,1593,174,34,49999999000
797,1594,1595,174,24,50000002000
798,1596,1597,174,165,49999998000
799,1598,1599,174,171,50000000000
800,1600,1601,175,157,49999999000
801,1602,1603,175,149,49999998000
802,1604,1605,175,156,49999999000
803,1606,1607,175,121,50000000000
804,1608,1609,175,107,50000000000
805,1610,1611,175,114,49999999000
806,1612,1613,175,122,50000001000
807,1614,1615,175,171,50000001000
808,1616,1617,175,113,50000000000
809,1618,1619,175,34,50000001000
810,1620,1621,176,114,49999998000
811,1622,1623,176,24,50000000000
812,1624,1625,176,131,50000000000
813,1626,1627,176,24,49999998000
814,1628,1629,176,40,50000001000
815,1630,1631,176,171,49999999000
816,1632,1633,176,132,50000001000
817,1634,1635,176,151,50000000000
818,1636,1637,176,156,50000001000
819,1638,1639,176,133,50000001000
820,1640,1641,177,8,50000001000
821,1642,1643,177,169,49999999000
822,1644,1645,177,117,50000000000
823,1646,1647,177,139,50000001000
824,1648,1649,177,117,50000000000
825,1650,1651,177,1,50000000000
826,1652,1653,177,142,50000001000
827,1654,1655,177,10,50000000000
828,1656,1657,177,140,50000001000
829,1658,1659,177,103,49999999000
830,1660,1661,178,167,50000000000
831,1662,1663,178,112,50000000000
832,1664,1665,178,137,50000000000
833,1666,1667,178,119,49999998000
834,1668,1669,178,152,49999999000
835,1670,1671,178,123,50000000000
836,1672,1673,178,8,49999999000
837,1674,1675,178,165,50000000000
838,1676,1677,178,33,50000000000
839,1678,1679,178,32,49999999000
840,1680,1681,179,13,50000000000
841,1682,1683,179,42,50000000000
842,1684,1685,179,141,50000001000
843,1686,1687,179,106,50000001000
844,1688,1689,179,151,49999999000
845,1690,1691,179,156,50000000000
846,1692,1693,179,146,49999998000
847,1694,1695,179,32,49999998000
848,1696,1697,179,100,49999998000
849,1698,1699,179,43,49999999000
850,1700,1701,180,6,49999999000
851,1702,1703,180,163,49999999000
852,1704,1705,180,101,49999999000
853,1706,1707,180,40,50000001000
854,1708,1709,180,165,49999999000
855,1710,1711,180,137,49999999000
856,1712,1713,180,109,50000000000
857,1714,1715,180,104,49999999000
858,1716,1717,180,120,50000000000
859,1718,1719,180,17,50000002000
860,1720,1721,181,40,50000000000
861,1722,1723,181,102,50000000000
862,1724,1725,181,27,50000001000
863,1726,1727,181,129,50000000000
864,1728,1729,181,164,50000000000
865,1730,1731,181,143,50000000000
866,1732,1733,181,144,49999999000
867,1734,1735,181,4,50000000000
868,1736,1737,181,155,50000000000
869,1738,1739,181,2,50000000000
870,1740,1741,182,151,49999997000
871,1742,1743,182,141,50000000000
872,1744,1745,182,6,50000001000
873,1746,1747,182,113,49999999000
874,1748,1749,182,40,49999998000
875,1750,1751,182,169,49999999000
876,1752,1753,182,122,50000000000
877,1754,1755,182,40,49999999000
878,1756,1757,182,153,49999999000
